"","Location","Date","temp"
"9659","Delaware","193905","63.8"
"9660","Delaware","193906","72.7"
"9661","Delaware","193907","74.3"
"9662","Delaware","193908","76"
"9663","Delaware","193909","68.1"
"9664","Delaware","193910","56.7"
"9665","Delaware","193911","42.1"
"9666","Delaware","193912","37"
"9667","Delaware","194001","21.7"
"9668","Delaware","194002","33.2"
"9669","Delaware","194003","37.6"
"9670","Delaware","194004","46.9"
"9671","Delaware","194005","61"
"9672","Delaware","194006","71.2"
"9673","Delaware","194007","75"
"9674","Delaware","194008","71.7"
"9675","Delaware","194009","64.4"
"9676","Delaware","194010","52.3"
"9677","Delaware","194011","45.2"
"9678","Delaware","194012","40"
"9679","Delaware","194101","32.2"
"9680","Delaware","194102","31.2"
"9681","Delaware","194103","36.5"
"9682","Delaware","194104","55.4"
"9683","Delaware","194105","64"
"9684","Delaware","194106","69.8"
"9685","Delaware","194107","75.1"
"9686","Delaware","194108","72.7"
"9687","Delaware","194109","69.7"
"9688","Delaware","194110","61.7"
"9689","Delaware","194111","47.5"
"9690","Delaware","194112","39.6"
"9691","Delaware","194201","31.4"
"9692","Delaware","194202","31.8"
"9693","Delaware","194203","43.9"
"9694","Delaware","194204","54.3"
"9695","Delaware","194205","66"
"9696","Delaware","194206","71.9"
"9697","Delaware","194207","76.3"
"9698","Delaware","194208","72.7"
"9699","Delaware","194209","68.7"
"9700","Delaware","194210","57.3"
"9701","Delaware","194211","47.2"
"9702","Delaware","194212","32.4"
"9703","Delaware","194301","33.9"
"9704","Delaware","194302","36.3"
"9705","Delaware","194303","43.1"
"9706","Delaware","194304","48.2"
"9707","Delaware","194305","63.8"
"9708","Delaware","194306","76.1"
"9709","Delaware","194307","75.4"
"9710","Delaware","194308","75.3"
"9711","Delaware","194309","66.1"
"9712","Delaware","194310","54"
"9713","Delaware","194311","43.9"
"9714","Delaware","194312","34.1"
"9715","Delaware","194401","34.5"
"9716","Delaware","194402","35.2"
"9717","Delaware","194403","40.3"
"9718","Delaware","194404","50.7"
"9719","Delaware","194405","66.6"
"9720","Delaware","194406","71.9"
"9721","Delaware","194407","76.1"
"9722","Delaware","194408","74"
"9723","Delaware","194409","68.6"
"9724","Delaware","194410","54.8"
"9725","Delaware","194411","44.9"
"9726","Delaware","194412","32.6"
"9727","Delaware","194501","28.5"
"9728","Delaware","194502","35.1"
"9729","Delaware","194503","52.2"
"9730","Delaware","194504","55.3"
"9731","Delaware","194505","59.8"
"9732","Delaware","194506","72"
"9733","Delaware","194507","74.6"
"9734","Delaware","194508","72.2"
"9735","Delaware","194509","70.8"
"9736","Delaware","194510","55.2"
"9737","Delaware","194511","48"
"9738","Delaware","194512","30.4"
"9739","Delaware","194601","35"
"9740","Delaware","194602","36.8"
"9741","Delaware","194603","49.6"
"9742","Delaware","194604","51.4"
"9743","Delaware","194605","62.4"
"9744","Delaware","194606","69"
"9745","Delaware","194607","73.2"
"9746","Delaware","194608","70.2"
"9747","Delaware","194609","67.7"
"9748","Delaware","194610","58.9"
"9749","Delaware","194611","49.2"
"9750","Delaware","194612","39.2"
"9751","Delaware","194701","40"
"9752","Delaware","194702","29.6"
"9753","Delaware","194703","36.9"
"9754","Delaware","194704","53.3"
"9755","Delaware","194705","62.6"
"9756","Delaware","194706","69"
"9757","Delaware","194707","74"
"9758","Delaware","194708","75.8"
"9759","Delaware","194709","68.1"
"9760","Delaware","194710","61.6"
"9761","Delaware","194711","42.7"
"9762","Delaware","194712","33.6"
"9763","Delaware","194801","26.5"
"9764","Delaware","194802","33.6"
"9765","Delaware","194803","45.6"
"9766","Delaware","194804","51.8"
"9767","Delaware","194805","62.1"
"9768","Delaware","194806","70.7"
"9769","Delaware","194807","75.3"
"9770","Delaware","194808","73.7"
"9771","Delaware","194809","66.3"
"9772","Delaware","194810","53.9"
"9773","Delaware","194811","50.1"
"9774","Delaware","194812","38"
"9775","Delaware","194901","40.9"
"9776","Delaware","194902","40.7"
"9777","Delaware","194903","44.2"
"9778","Delaware","194904","52.1"
"9779","Delaware","194905","62.9"
"9780","Delaware","194906","72.4"
"9781","Delaware","194907","79"
"9782","Delaware","194908","75.2"
"9783","Delaware","194909","65.1"
"9784","Delaware","194910","60.6"
"9785","Delaware","194911","45.3"
"9786","Delaware","194912","38.9"
"9787","Delaware","195001","45.1"
"9788","Delaware","195002","35.4"
"9789","Delaware","195003","39.5"
"9790","Delaware","195004","49.1"
"9791","Delaware","195005","60.3"
"9792","Delaware","195006","69.8"
"9793","Delaware","195007","74.2"
"9794","Delaware","195008","72.3"
"9795","Delaware","195009","64.5"
"9796","Delaware","195010","58.1"
"9797","Delaware","195011","46.6"
"9798","Delaware","195012","33.2"
"9799","Delaware","195101","36.7"
"9800","Delaware","195102","36.3"
"9801","Delaware","195103","42.3"
"9802","Delaware","195104","52.1"
"9803","Delaware","195105","61.8"
"9804","Delaware","195106","70.4"
"9805","Delaware","195107","75.7"
"9806","Delaware","195108","73.5"
"9807","Delaware","195109","67"
"9808","Delaware","195110","58.8"
"9809","Delaware","195111","42.4"
"9810","Delaware","195112","38.9"
"9811","Delaware","195201","37.7"
"9812","Delaware","195202","37.4"
"9813","Delaware","195203","41.2"
"9814","Delaware","195204","54.4"
"9815","Delaware","195205","61.1"
"9816","Delaware","195206","73.4"
"9817","Delaware","195207","78.1"
"9818","Delaware","195208","74"
"9819","Delaware","195209","67"
"9820","Delaware","195210","52.8"
"9821","Delaware","195211","45.6"
"9822","Delaware","195212","37.1"
"9823","Delaware","195301","39.2"
"9824","Delaware","195302","38.9"
"9825","Delaware","195303","44.1"
"9826","Delaware","195304","52.6"
"9827","Delaware","195305","65.7"
"9828","Delaware","195306","71.2"
"9829","Delaware","195307","76.2"
"9830","Delaware","195308","73.6"
"9831","Delaware","195309","67.7"
"9832","Delaware","195310","57.4"
"9833","Delaware","195311","45.3"
"9834","Delaware","195312","39.6"
"9835","Delaware","195401","33.4"
"9836","Delaware","195402","40.7"
"9837","Delaware","195403","42.7"
"9838","Delaware","195404","55.9"
"9839","Delaware","195405","60.4"
"9840","Delaware","195406","71.4"
"9841","Delaware","195407","75.6"
"9842","Delaware","195408","73.3"
"9843","Delaware","195409","68.9"
"9844","Delaware","195410","60.1"
"9845","Delaware","195411","43.7"
"9846","Delaware","195412","35.6"
"9847","Delaware","195501","31.8"
"9848","Delaware","195502","35.3"
"9849","Delaware","195503","44.7"
"9850","Delaware","195504","54.8"
"9851","Delaware","195505","64.1"
"9852","Delaware","195506","67.8"
"9853","Delaware","195507","79.7"
"9854","Delaware","195508","77"
"9855","Delaware","195509","67.3"
"9856","Delaware","195510","57.8"
"9857","Delaware","195511","43.7"
"9858","Delaware","195512","30.6"
"9859","Delaware","195601","31.3"
"9860","Delaware","195602","38.4"
"9861","Delaware","195603","40.3"
"9862","Delaware","195604","50"
"9863","Delaware","195605","60.5"
"9864","Delaware","195606","71"
"9865","Delaware","195607","74.1"
"9866","Delaware","195608","73.3"
"9867","Delaware","195609","65.5"
"9868","Delaware","195610","57.6"
"9869","Delaware","195611","46"
"9870","Delaware","195612","43.6"
"9871","Delaware","195701","30"
"9872","Delaware","195702","38.2"
"9873","Delaware","195703","42.2"
"9874","Delaware","195704","55.8"
"9875","Delaware","195705","63.8"
"9876","Delaware","195706","74"
"9877","Delaware","195707","75.8"
"9878","Delaware","195708","72.6"
"9879","Delaware","195709","69.5"
"9880","Delaware","195710","53.2"
"9881","Delaware","195711","47.2"
"9882","Delaware","195712","39.4"
"9883","Delaware","195801","31"
"9884","Delaware","195802","28.5"
"9885","Delaware","195803","38.8"
"9886","Delaware","195804","53.2"
"9887","Delaware","195805","61.4"
"9888","Delaware","195806","68.1"
"9889","Delaware","195807","77.4"
"9890","Delaware","195808","73.2"
"9891","Delaware","195809","65.8"
"9892","Delaware","195810","56"
"9893","Delaware","195811","47.2"
"9894","Delaware","195812","28.4"
"9895","Delaware","195901","32.1"
"9896","Delaware","195902","34.9"
"9897","Delaware","195903","42.6"
"9898","Delaware","195904","54.6"
"9899","Delaware","195905","66"
"9900","Delaware","195906","72.3"
"9901","Delaware","195907","75.8"
"9902","Delaware","195908","76.3"
"9903","Delaware","195909","69.8"
"9904","Delaware","195910","60.2"
"9905","Delaware","195911","45.3"
"9906","Delaware","195912","39"
"9907","Delaware","196001","35.4"
"9908","Delaware","196002","36.4"
"9909","Delaware","196003","32.2"
"9910","Delaware","196004","57.2"
"9911","Delaware","196005","60.9"
"9912","Delaware","196006","71.1"
"9913","Delaware","196007","73.4"
"9914","Delaware","196008","75.3"
"9915","Delaware","196009","67.8"
"9916","Delaware","196010","55.6"
"9917","Delaware","196011","46.7"
"9918","Delaware","196012","29.4"
"9919","Delaware","196101","27"
"9920","Delaware","196102","36.3"
"9921","Delaware","196103","44.3"
"9922","Delaware","196104","49.3"
"9923","Delaware","196105","59.2"
"9924","Delaware","196106","70.3"
"9925","Delaware","196107","76"
"9926","Delaware","196108","74"
"9927","Delaware","196109","72.1"
"9928","Delaware","196110","57"
"9929","Delaware","196111","47.4"
"9930","Delaware","196112","34.6"
"9931","Delaware","196201","32.9"
"9932","Delaware","196202","32.6"
"9933","Delaware","196203","40.6"
"9934","Delaware","196204","53"
"9935","Delaware","196205","64.4"
"9936","Delaware","196206","71.1"
"9937","Delaware","196207","72.5"
"9938","Delaware","196208","72.8"
"9939","Delaware","196209","64.3"
"9940","Delaware","196210","56.9"
"9941","Delaware","196211","42.4"
"9942","Delaware","196212","31"
"9943","Delaware","196301","30.2"
"9944","Delaware","196302","28.7"
"9945","Delaware","196303","45.9"
"9946","Delaware","196304","53"
"9947","Delaware","196305","60.8"
"9948","Delaware","196306","70.6"
"9949","Delaware","196307","75.3"
"9950","Delaware","196308","72.2"
"9951","Delaware","196309","63.3"
"9952","Delaware","196310","58"
"9953","Delaware","196311","48.4"
"9954","Delaware","196312","29.7"
"9955","Delaware","196401","34.4"
"9956","Delaware","196402","33"
"9957","Delaware","196403","44.1"
"9958","Delaware","196404","49.9"
"9959","Delaware","196405","63.6"
"9960","Delaware","196406","71.3"
"9961","Delaware","196407","75.6"
"9962","Delaware","196408","71.7"
"9963","Delaware","196409","67.1"
"9964","Delaware","196410","52.8"
"9965","Delaware","196411","47.8"
"9966","Delaware","196412","39"
"9967","Delaware","196501","30.9"
"9968","Delaware","196502","34.8"
"9969","Delaware","196503","39.3"
"9970","Delaware","196504","49"
"9971","Delaware","196505","66.1"
"9972","Delaware","196506","69.6"
"9973","Delaware","196507","74.2"
"9974","Delaware","196508","73.1"
"9975","Delaware","196509","69"
"9976","Delaware","196510","53.8"
"9977","Delaware","196511","45.5"
"9978","Delaware","196512","38.3"
"9979","Delaware","196601","29.9"
"9980","Delaware","196602","33.2"
"9981","Delaware","196603","43.7"
"9982","Delaware","196604","48.2"
"9983","Delaware","196605","60.3"
"9984","Delaware","196606","71.2"
"9985","Delaware","196607","76.4"
"9986","Delaware","196608","74.7"
"9987","Delaware","196609","65.6"
"9988","Delaware","196610","54.4"
"9989","Delaware","196611","46.6"
"9990","Delaware","196612","35.8"
"9991","Delaware","196701","37.6"
"9992","Delaware","196702","30.9"
"9993","Delaware","196703","40.4"
"9994","Delaware","196704","52.4"
"9995","Delaware","196705","56.3"
"9996","Delaware","196706","70.2"
"9997","Delaware","196707","74.2"
"9998","Delaware","196708","72.4"
"9999","Delaware","196709","64"
"10000","Delaware","196710","54.7"
"10001","Delaware","196711","41"
"10002","Delaware","196712","37.3"
"10003","Delaware","196801","28.9"
"10004","Delaware","196802","30.4"
"10005","Delaware","196803","45.1"
"10006","Delaware","196804","52.8"
"10007","Delaware","196805","59.7"
"10008","Delaware","196806","71"
"10009","Delaware","196807","75.7"
"10010","Delaware","196808","76"
"10011","Delaware","196809","67.5"
"10012","Delaware","196810","58.3"
"10013","Delaware","196811","47.4"
"10014","Delaware","196812","34.2"
"10015","Delaware","196901","31.1"
"10016","Delaware","196902","33"
"10017","Delaware","196903","39"
"10018","Delaware","196904","54.5"
"10019","Delaware","196905","62.6"
"10020","Delaware","196906","72.9"
"10021","Delaware","196907","75.2"
"10022","Delaware","196908","73.4"
"10023","Delaware","196909","66.7"
"10024","Delaware","196910","55.1"
"10025","Delaware","196911","43.9"
"10026","Delaware","196912","33.3"
"10027","Delaware","197001","26.1"
"10028","Delaware","197002","34.2"
"10029","Delaware","197003","38.7"
"10030","Delaware","197004","51.3"
"10031","Delaware","197005","63.4"
"10032","Delaware","197006","70.6"
"10033","Delaware","197007","74.8"
"10034","Delaware","197008","74.9"
"10035","Delaware","197009","70.9"
"10036","Delaware","197010","59.1"
"10037","Delaware","197011","47.2"
"10038","Delaware","197012","36.4"
"10039","Delaware","197101","29"
"10040","Delaware","197102","36.1"
"10041","Delaware","197103","40.5"
"10042","Delaware","197104","50.4"
"10043","Delaware","197105","59.9"
"10044","Delaware","197106","71.7"
"10045","Delaware","197107","74.5"
"10046","Delaware","197108","72.6"
"10047","Delaware","197109","69.4"
"10048","Delaware","197110","62.2"
"10049","Delaware","197111","45.2"
"10050","Delaware","197112","43.1"
"10051","Delaware","197201","36.1"
"10052","Delaware","197202","33.4"
"10053","Delaware","197203","41.6"
"10054","Delaware","197204","49.6"
"10055","Delaware","197205","61.3"
"10056","Delaware","197206","67.4"
"10057","Delaware","197207","75.2"
"10058","Delaware","197208","72.9"
"10059","Delaware","197209","67.3"
"10060","Delaware","197210","52.6"
"10061","Delaware","197211","43.9"
"10062","Delaware","197212","41.7"
"10063","Delaware","197301","35"
"10064","Delaware","197302","33.5"
"10065","Delaware","197303","47.2"
"10066","Delaware","197304","52.8"
"10067","Delaware","197305","60.1"
"10068","Delaware","197306","73.6"
"10069","Delaware","197307","75.8"
"10070","Delaware","197308","75.6"
"10071","Delaware","197309","69.3"
"10072","Delaware","197310","58"
"10073","Delaware","197311","47.5"
"10074","Delaware","197312","39"
"10075","Delaware","197401","38.5"
"10076","Delaware","197402","33.7"
"10077","Delaware","197403","44.6"
"10078","Delaware","197404","55"
"10079","Delaware","197405","61.5"
"10080","Delaware","197406","67.9"
"10081","Delaware","197407","74.8"
"10082","Delaware","197408","74.2"
"10083","Delaware","197409","66.8"
"10084","Delaware","197410","53"
"10085","Delaware","197411","46.3"
"10086","Delaware","197412","39.4"
"10087","Delaware","197501","37.8"
"10088","Delaware","197502","37.1"
"10089","Delaware","197503","41.5"
"10090","Delaware","197504","47.7"
"10091","Delaware","197505","64.2"
"10092","Delaware","197506","71"
"10093","Delaware","197507","74.4"
"10094","Delaware","197508","75.8"
"10095","Delaware","197509","65.5"
"10096","Delaware","197510","59.5"
"10097","Delaware","197511","50.4"
"10098","Delaware","197512","37.4"
"10099","Delaware","197601","30.4"
"10100","Delaware","197602","42.5"
"10101","Delaware","197603","46.5"
"10102","Delaware","197604","54.9"
"10103","Delaware","197605","61.2"
"10104","Delaware","197606","73.1"
"10105","Delaware","197607","74.2"
"10106","Delaware","197608","72.6"
"10107","Delaware","197609","66.1"
"10108","Delaware","197610","52.1"
"10109","Delaware","197611","39.8"
